2022-07-16 23:53:04,P[W],DE[kWh],GE[kWh],PVu[V],DCBUS[V],PVi[A],ACu[V],ACi[A],f[Hz],T[C],iRCD[mA],S[VA],fi[]
2022-07-17 14:57:38,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 14:57:43,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 14:57:48,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 14:57:53,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 14:57:58,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 14:58:03,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 14:58:08,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 14:58:14,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 14:58:19,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 14:58:24,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 14:58:29,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 14:58:34,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 14:58:39,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 14:58:44,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 14:58:49,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 14:58:54,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 14:58:59,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 14:59:04,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 14:59:09,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 14:59:14,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 14:59:20,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 14:59:25,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 14:59:30,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 14:59:35,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 14:59:40,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 14:59:45,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 14:59:50,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 14:59:55,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:00:00,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:00:05,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:00:10,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:00:15,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:00:21,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:00:26,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:00:31,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:00:36,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:00:41,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:00:46,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:00:51,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:00:56,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:01:01,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:01:06,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:01:11,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:01:16,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:01:21,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:01:27,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:01:32,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:01:37,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:01:42,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:01:47,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:01:52,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:01:57,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:02:02,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:02:07,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:02:12,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:02:17,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:02:22,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:02:27,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:02:33,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:02:38,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:02:43,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:02:48,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:02:53,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:02:58,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:03:03,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:03:08,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:03:13,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:03:18,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:03:23,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:03:28,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:03:33,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:03:39,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:03:44,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:03:49,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:03:54,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:03:59,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:04:04,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:04:09,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:04:14,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:04:19,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:04:24,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:04:29,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:04:34,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:04:39,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:04:44,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:04:50,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:04:55,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:05:00,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:05:05,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:05:10,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:05:15,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:05:20,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:05:25,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:05:30,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:05:35,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:05:40,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:05:45,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:05:50,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:05:56,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:06:01,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:06:06,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:06:11,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:06:16,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:06:21,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:06:26,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:06:31,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:06:36,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:06:41,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:06:46,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:06:51,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:06:56,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:07:02,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:07:07,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:07:12,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:07:17,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:07:22,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:07:27,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:07:32,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:07:37,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:07:42,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:07:47,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:07:52,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:07:57,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:08:02,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:08:08,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:08:13,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:08:18,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:08:23,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:08:28,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:08:33,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:08:38,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:08:43,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:08:48,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:08:53,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:08:58,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:09:03,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:09:08,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:09:14,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:09:19,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:09:24,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:09:29,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:09:34,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:09:39,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:09:44,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:09:49,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:09:54,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:09:59,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:10:04,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:10:09,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:10:15,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:10:20,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:10:25,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:10:30,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:10:35,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:10:40,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:10:45,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:10:50,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:10:55,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:11:00,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:11:05,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:11:10,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:11:15,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:11:21,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:11:26,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:11:31,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:11:36,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:11:41,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:11:46,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:11:51,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:11:56,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:12:01,1000,0.00,1156053.62,231.1,404.9,4.86,240.5,4.18,50.00,46.7,6.9,1005,0.995
2022-07-17 15:12:06,3455,0.00,1156054.38,223.9,427.2,16.71,255.8,13.52,49.94,55.6,14.4,3458,0.999
2022-07-17 15:12:11,3352,0.00,1156054.38,217.0,429.3,16.74,256.6,13.08,49.94,55.7,14.2,3356,0.999
2022-07-17 15:12:16,3352,0.00,1156054.38,217.0,429.3,16.74,256.6,13.08,49.94,55.7,14.2,3356,0.999
2022-07-17 15:12:21,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:12:27,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:12:32,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:12:37,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:12:42,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:12:47,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:12:52,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:12:57,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:13:02,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:13:07,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:13:12,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:13:17,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:13:22,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:13:28,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:13:33,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:13:38,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:13:43,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:13:48,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:13:53,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:13:58,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:14:03,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:14:08,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:14:13,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:14:18,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:14:23,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:14:28,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:14:34,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:14:39,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:14:44,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:14:49,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:14:54,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:14:59,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:15:04,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:15:09,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:15:14,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:15:19,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:15:24,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:15:29,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:15:34,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:15:39,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
2022-07-17 15:15:45,839,0.00,1156054.38,218.7,417.8,4.41,248.1,3.40,49.96,55.9,5.8,844,0.995
